//////////// EXTRASUNNY_LA 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5     157 176 208 255 255 255 21 14 14    31 24 24    10 10 0 10 0 0  0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14  23 28 30    5 5 5 240    255 77 77 77	255 0 0 0    255 0 0 
//5AM 
5 5 5    157 176 208 255 255 255 21 14 14    31 24 24    10 10 0 10 0 0  0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14  23 28 30    5 5 5 240    255 77 77 77	255 0 0 0    255 0 0 
//6AM 
150 150 150    150 150 150 150 150 150  71 64 64    81 74 74     10 10 0 10 0 0  0.00 0.50 1.00 0 0 0            1000 -200.00 1.00 21 14 14 23 28 30    55 55 66 240    0 188 206 255	0 188 206 255    255 0 0 
//7AM 
150 150 150    150 150 150 150 150 150 161 151 154 151 141 144 10 10 0 10 0 0  0.00 0.00 1.00 50 50 50            1000 -200 0.30 141 118 118 169 179 184  125 125 125 240 180 205 217 255    180 205 217 255 255 0 0 
//Midday 
150 150 150    150 150 150 150 150 150 181 171 174 171 161 164 10 10 0 10 0 0  0.00 0.00 1.00 75 75 75            1000 -200 0.30 141 118 118 169 179 184  125 125 125 240 180 244 242 255    180 244 242 255 255 0 0 
//7PM 
150 150 150    150 150 150 150 150 150 129 122 125 119 112 115 10 10 0 10 0 0  0.00 0.00 1.00 20 20 20             1000 -200 0.30 141 118 118 169 179 184  125 125 125 240 180 188 206 255    180 188 206 255 255 0 0 
//8PM
150 150 150    150 150 150 150 150 150  105 137 153    85 99 119    0 0 0   0 0 0  0.00 0.50 1.00 0 0 0              1000 -200.00 1.00 21 14 14 84 106 112    122 126 134 240 0 188 206 255    0 188 206 255  255 0 0 
//10PM 
5 5 5    157 176 208 255 255 255 21 14 14    31 24 24    10 10 0 10 0 0  0.00 0.50 1.00 0 0 0            1000 -200.00 1.00 21 14 14  23 28 30    5 5 5 240    255 77 77 77	255 0 0 0    255 0 0 
// 
//////////// EXTRASUNNY_COUNTRYSIDE 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5   255 128 0   5 0 0   0.00 0.50 1.00 0 0 0               1400 -100 1.00 0 0 0  3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0 
//5AM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   2.00 0.50 1.00 0 0 0                1400 -100 1.00 0 0 0  50 43 36	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//6AM 
55 55 55 150 150 150 255 255 255 53 98 107 101 65 16   155 155 155	155 120 0   2.00 1.00 1.00 0 0 0                    1400 -100.00 1.00 0 0 0   120 92 88	185 160 160 240	190 255 184 109	190 255 184 109 	0 0 0
//7AM 
150 150 150 150 150 150 200 200 200 38 95 173  118 122 142  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	145 164 183	145 170 170 240	190 255 211 165	190 255 211 165	0 0 0
//Midday 
150 150 150 150 150 150 200 200 200 55 102 149  90 110 135  155 155 155	155 155 155   1.40 .75 0.00 255 255 255  	1400.00 -100.00 0.00 0 0 0	145 164 183	90 170 170 240	190 255 230 207	190 255 230 207  	0 0 0
//7PM 
150 150 150 150 150 150 200 200 200 80 123 163  132 132 108  155 155 155	155 120 0   2.00 1.00 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	110 33 6	50 97 97 240	190 255 184 109	190 255 184 109  	0 0 0
//8PM 
55 55 55   163 163 163 255 255 255 109 142 189 165 155 130 255 128 0   155 0 0 0.00 0.50 1.00 0 0 0             1400 -100 1.00 0 0 0  0 0 0	67 67 67 240	25 255 139 22	25 255 139 22	0 0 0
//10PM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   0.00 0.50 1.00 0 0 0               1400 -100 1.00 0 0 0  0 0 0	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
// 
//////////// SUNNY_COUNTRYSIDE 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5   255 128 0   5 0 0  0.00 0.50 1.00 0 0 0               1400 0 1.00 21 14 14  31 24 24	5 5 5 240	255 77 77 77	255 0 0 0	255 0 0 
//5AM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   2.00 0.50 1.00 0 0 0               1400 0 1.00 21 14 14  31 24 24	5 5 5 240	255 77 77 77	255 0 0 0	255 0 0
//6AM 
55 55 55      150 150 150 255 255 255 53 98 107 101 65 16    155 155 155	155 120 0   2.00 1.00 1.00 0 0 0                1400 0.00 1.00 50 40 0  120 92 88	185 160 160 240	190 255 184 109	190 255 184 109 	255 0 0
//7AM 
150 150 150 150 150 150 200 200 200 38 95 173  118 122 142  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00 0.00 0.50 30 30 30	145 164 183	145 170 170 240	190 255 211 165	190 255 211 165	255 0 0
//Midday 
150 150 150 150 150 150 200 200 200 55 102 149  90 110 135  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00  0.00 0.00 30 30 30 	145 164 183	90 170 170 240	190 255 230 207	190 255 230 207   255 0 0
//7PM 
150 150 150 150 150 150 200 200 200 80 123 163  132 132 108  155 155 155	155 120 0   2.00 1.00 0.00 255 255 255 	1400.00 0.00 0.80 30 30 30	145 164 183	50 97 97 240	190 255 184 109	190 255 184 109  	 255 0 0
//8PM 
55 55 55   163 163 163 255 255 255 109 142 189 165 155 130 255 128 0   155 0 0 0.00 0.50 1.00 0 0 0            1400 0 1.00 110 33 6  100 100 100	110 33 6 240	25 255 139 22	25 255 139 22	255 0 0
//10PM 
5 5 5     150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   0.00 0.50 1.00 0 0 0              1400 0 1.00 21 14 14  31 24 24	5 5 5 240	255 77 77 77	255 0 0 0	255 0 0
// 
//////////// CLOUDY_COUNTRYSIDE 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5     157 176 208 255 255 255 21 14 14    21 14 14    10 10 0 10 0 0  0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14 23 28 30    5 5 5 240    255 77 77 77	255 0 0 0    255 0 0 
//5AM 
5 5 5    157 176 208 255 255 255 21 14 14    21 14 14    10 10 0 10 0 0  0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14 23 28 30    5 5 5 240    255 77 77 77	255 0 0 0    255 0 0 
//6AM 
150 150 150    150 150 150 150 150 150  71 64 64    81 74 74     10 10 0 10 0 0  0.00 0.50 1.00 0 0 0            1000 -200.00 1.00 21 14 14 23 28 30    55 55 66 240    0 188 206 255	0 188 206 255    255 0 0 
//7AM 
150 150 150    150 150 150 150 150 150 161 151 154 151 141 144 10 10 0 10 0 0  0.00 0.00 1.00 50 50 50            1000 -200 0.30 141 118 118 169 179 184  125 125 125 240 180 205 217 255    180 205 217 255 255 0 0 
//Midday 
150 150 150    150 150 150 150 150 150 181 171 174 171 161 164 10 10 0 10 0 0  0.00 0.00 1.00 75 75 75            1000 -200 0.30 141 118 118 169 179 184  125 125 125 240 180 244 242 255    180 244 242 255 255 0 0 
//7PM 
150 150 150    150 150 150 150 150 150 129 122 125 119 112 115 10 10 0 10 0 0  0.00 0.00 1.00 20 20 20             1000 -200 0.30 141 118 118 169 179 184  125 125 125 240 180 188 206 255    180 188 206 255 255 0 0 
//8PM
150 150 150    150 150 150 150 150 150  105 137 153    85 99 119    0 0 0   0 0 0  0.00 0.50 1.00 0 0 0              1000 -200.00 1.00 21 14 14 84 106 112    122 126 134 240 0 188 206 255    0 188 206 255  255 0 0 
//10PM 
5 5 5    157 176 208 255 255 255 21 14 14    21 14 14    10 10 0 10 0 0  0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14  23 28 30    5 5 5 240    255 77 77 77	255 0 0 0    255 0 0 
// 
//////////// RAINY_COUNTRYSIDE 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5    135 173 197 255 255 255 21 14 14    21 14 14    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14 55 55 55   5 5 5 240  255 77 77 77	255 0 0 0 255 0 0 
//5AM 
5 5 5    135 173 197 255 255 255 21 14 14    21 14 14    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14 55 55 55   5 5 5 240  255 77 77 77	255 0 0 0 255 0 0 
//6AM 
0 0 0    135 173 197 255 255 255 21 14 14    21 14 14    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14 55 55 55   58 115 150 240  255 77 77 77	255 0 0 0 255 0 0 
//7AM 
0 0 0    135 173 197 255 255 255 110 111 106    239 232 224    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0           1000 -200 0.90 100 34 25   47 49 46   0 72 77 240    0 50 50 50   0 0 64 20 255 0 0 
//Midday 
21 21 21    186 186 186 255 255 255 103 112 111    162 174 165    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0           1000 -200 0.70 141 118 118   66 79 81  141 141 140 240 155  100 100 100    0 100 100 100    255 0 0 
//7PM 
0 0 0    135 173 193 255 255 255 120 120 112    242 218 182    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0             1000 -200 0.90 0 0 0 69 78 77   50 50 50 240 0 50 50 50    0 38 42 22    255 0 0 
//8PM 
0 0 0  167 198 223 255 255 255 100 100 92    65 79 99    0 0 0   0 0 0  0.00 0.50 1.00 0 0 0                      1000 -200.00 1.00 21 14 14   55 55 55   132 176 189 0 0 38 64 99    0 0 55 20 255 0 0
//10PM 
5 5 5    135 173 197 255 255 255 21 14 14    21 14 14    0 0 0   0 0 0   0.00 0.50 1.00 0 0 0           1000 -200.00 1.00 21 14 14 55 55 55   5 5 5 240  255 77 77 77	255 0 0 0 255 0 0 
// 
//////////// EXTRASUNNY_DESERT 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5   255 128 0   5 0 0   0.00 0.50 1.00 0 0 0               1400 0 1.00 0 0 0  3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0 
//5AM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   2.00 0.50 1.00 0 0 0                1400 0 1.00 0 0 0  50 43 36	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//6AM 
55 55 55 150 150 150 255 255 255 53 98 107 101 65 16   155 155 155	155 120 0   2.00 1.00 1.00 0 0 0                    1400 0.00 1.00 0 0 0   120 92 88	185 160 160 240	190 255 184 109	190 255 184 109 	0 0 0
//7AM 
150 150 150 150 150 150 200 200 200 38 95 173  118 122 142  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	145 164 183	145 170 170 240	190 255 211 165	190 255 211 165	0 0 0
//Midday 
150 150 150 150 150 150 200 200 200 55 102 149  90 110 135  155 155 155	155 155 155   1.40 .75 0.00 255 255 255  	1400.00 -100.00 0.00 0 0 0	145 164 183	90 170 170 240	190 255 230 207	190 255 230 207  	0 0 0
//7PM 
150 150 150 150 150 150 200 200 200 80 123 163  132 132 108  155 155 155	155 120 0   2.00 1.00 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	110 33 6	50 97 97 240	190 255 184 109	190 255 184 109  	0 0 0
//8PM 
55 55 55   163 163 163 255 255 255 109 142 189 165 155 130 255 128 0   155 0 0 0.00 0.50 1.00 0 0 0             1400 0 1.00 0 0 0  0 0 0	67 67 67 240	25 255 139 22	25 255 139 22	0 0 0
//10PM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   0.00 0.50 1.00 0 0 0               1400 0 1.00 0 0 0  0 0 0	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
// 
//////////// SUNNY_DESERT 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5     150 150 150 255 255 255 0 0 5  0 0 5   255 128 0   5 0 0  0.00 0.50 1.00 0 0 0               1400 0 1.00 21 14 14  21 14 14	5 5 5 240	255 77 77 77	255 0 0 0	255 0 0 
//5AM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   2.00 0.50 1.00 0 0 0               1400 0 1.00 21 14 14  21 14 14	5 5 5 240	255 77 77 77	255 0 0 0	255 0 0
//6AM 
55 55 55      150 150 150 255 255 255 53 98 107 101 65 16    155 155 155	155 120 0   2.00 1.00 1.00 0 0 0                1400 0.00 1.00 50 40 0  120 92 88	185 160 160 240	190 255 184 109	190 255 184 109 	255 0 0
//7AM 
150 150 150 150 150 150 200 200 200 38 95 173  118 122 142  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00 0.00 0.50 30 30 30	145 164 183	145 170 170 240	190 255 211 165	190 255 211 165	255 0 0
//Midday 
150 150 150 150 150 150 200 200 200 55 102 149  90 110 135  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00  0.00 0.00 30 30 30 	145 164 183	90 170 170 240	190 255 230 207	190 255 230 207   255 0 0
//7PM 
150 150 150 150 150 150 200 200 200 80 123 163  132 132 108  155 155 155	155 120 0   2.00 1.00 0.00 255 255 255 	1400.00 0.00 0.80 30 30 30	145 164 183	50 97 97 240	190 255 184 109	190 255 184 109  	 255 0 0
//8PM 
55 55 55   163 163 163 255 255 255 109 142 189 165 155 130 255 128 0   155 0 0 0.00 0.50 1.00 0 0 0            1400 0 1.00 110 33 6  100 100 100	110 33 6 240	25 255 139 22	25 255 139 22	255 0 0
//10PM 
5 5 5      150 150 150 255 255 255 0 0 5  0 0 5    255 128 0   5 0 0   0.00 0.50 1.00 0 0 0              1400 0 1.00 21 14 14  21 14 14	5 5 5 240	255 77 77 77	255 0 0 0	255 0 0
// 
//////////// SANDSTORM_DESERT 
//Amb			Amb_Obj	Dir			Sky top			Sky bot		SunCore		SunCorona	SunSz	SprSz	SprBght	Shdw	LightShd	PoleShd	FarClp	FogSt	LightOnGround	LowCloudsRGB	BottomCloudRGB	WaterRGBA			Alpha1	RGB1			Alpha2	RGB2		CloudAlpha
//Midnight
5 5 5	137 137 137	255 255 255	43 39 29   	43 39 29	255 255 0	5 0 0	0.00 0.50 1.00 0 0 0	100.00 -400.00 1.00 0 0 0	3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//5AM
5 5 5	137 137 137	255 255 255	43 39 29   	43 39 29	255 255 0	5 0 0	2.00 0.50 1.00 0 0 0	100.00 -400.00 1.00 0 0 0	3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//6AM
55 55 55	137 137 137	255 255 255	86 69 28  	86 69 28	155 155 155	155 0 0   1.05 1.00 1.00 0 0 0	100.00 -400.00 1.00 0 0 0	3 3 3	38 0 0 0	200 253 243 178	200 253 243 178 	0 0 0
//7AM
35 15 0	137 137 137	255 255 255	112 109 89	112 109 89	155 155 155	155 0 0   .505 .50 0.00 255 255 255 	100.00 -400.00 0.80 0 0 0	120 92 88	185 160 160 192	210 240 230 180	210 240 230 170	55 0 0
//Midday
155 125 10	137 137 137	255 255 255	97 94 78	97 94 78	155 155 155	155 0 0   .505 .50 0.00 255 255 255 	100.00 -400.00 1.00 0 0 0	180 255 255	45 90 90 240	200 240 230 190	180 240 230 190	55 0 0
//7PM
55 25 0	137 137 137	255 255 255	97 94 78	97 94 78	155 155 155	155 0 0   1.05 1.00 0.00 255 255 255 	100.00 -400.00 0.80 0 0 0	110 33 6	98 95 87 240	210 240 230 160	210 240 230 160  	55 0 0
//8PM
55 55 55	137 137 137	255 255 255	97 94 78	97 94 78	255 128 0   155 0 0 0.00 0.50 1.00 0 0 0	100.00 -400.00 1.00 0 0 0	0 0 0	67 67 67 240	25 255 139 22	25 255 139 22	55 0 0
//10PM
5 5 5	137 137 137	255 255 255	43 39 29   	43 39 29	255 255 0	5 0 0	0.00 0.50 1.00 0 0 0	100.00 -400.00 1.00 0 0 0	3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//
//////////// UNDERWATER 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
0 0 0    135 173 197 255 255 255 0 0 10    0 0 10    0 0 0   0 0 0   1.00 1.00 1.00 200 100 0            50 0 1.00 30 20 0   0 0 0   5 5 5 240    255 0 0 0  255 0 0 0    255 0 0 
//5AM 
0 0 0    135 173 197 255 255 255 0 0 10    0 0 10    0 0 0   0 0 0   1.00 1.00 1.00 200 100 0            50 0 1.00 30 20 0   0 0 0   5 5 5 240    255 0 0 0  255 0 0 0    255 0 0 
//6AM 
21 21 21    135 173 197 255 255 255 42 80 62    42 80 62    0 0 0   0 0 0   1.00 1.00 1.00 200 100 0            50 0 1.00 30 20 0   0 0 0   59 68 77 192    255 0 0 0  255 0 0 0    255 0 0 
//7AM 
21 21 21    135 173 197 255 255 255 42 80 62    42 80 62    0 0 0   0 0 0   3.40 0.90 0.90 200 100 0            50 0 0.90 100 34 25 0 0 0   62 72 77 192    150 84 103 69 255 0 64 20 255 0 0 
//Midday 
21 21 21    186 186 186 255 255 255 42 80 62    42 80 62    0 0 0   0 0 0   1.00 0.50 0.70 80 50 120            50 0 0.70 141 118 118   0 0 0   141 141 140 255 150 84 103 69 255 0 51 24 255 0 0 
//7PM 
21 21 21    135 173 193 255 255 255 42 80 62    42 80 62    0 0 0   0 0 0   3.50 1.00 1.00 80 50 0              50 0 0.90 0 0 0 0 0 0   116 135 144 192 150 84 103 69  255 10 46 22    255 0 0 
//8PM 
21 21 21    135 173 197 255 255 255 42 80 62    42 80 62    0 0 0   0 0 0   1.00 1.00 1.00 200 100 0            50 0 1.00 30 20 0   0 0 0   59 68 77 192    255 0 0 0  255 0 0 0    255 0 0 
//10PM 
0 0 0    135 173 197 255 255 255 0 0 10    0 0 10    0 0 0   0 0 0   1.00 1.00 1.00 200 100 0            50 0 1.00 30 20 0   0 0 0   5 5 5 240    255 0 0 0  255 0 0 0    255 0 0 
//
//////////// EXTRACOLOURS_1 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5 150 150 150 255 255 255 5 12 15      18 20 23    255 128 0   5 0 0    0.00 0.50 1.00 0 0 0                   1400 -100.00 1.00 0 0 0   3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0 
//5AM 
5 5 5 150 150 150 255 255 255 5 12 15      18 20 23    255 128 0	255 0 0	2.00 0.50 1.00 0 0 0                   1400 -100.00 1.00 0 0 0   50 43 36	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//6AM 
55 55 55 150 150 150 255 255 255 53 98 107 101 65 16   155 155 155	155 120 0   2.00 1.00 1.00 0 0 0                    1400 -100.00 1.00 0 0 0   120 92 88	185 160 160 240	25 255 184 109	25 255 184 109 	0 0 0
//7AM 
175 175 175    175 175 175 175 175 175 38 95 173  118 122 142  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	145 164 183	145 170 170 240	25 255 211 165	25 255 211 165	0 0 0
//Midday 
175 175 175    175 175 175 175 175 175 55 102 149  90 110 135  155 155 155	155 155 155   1.40 .75 0.00 255 255 255  	1400.00 -100.00 0.00 0 0 0	145 164 183	90 170 170 240	25 255 230 207	25 255 230 207  	0 0 0
//7PM 
175 175 175    175 175 175 175 175 175 80 123 163  132 132 108  155 155 155	155 120 0   2.00 1.00 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	110 33 6	50 97 97 240	25 255 184 109	25 255 184 109  	0 0 0
//8PM 
55 55 55 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0   155 0 0 0.00 0.50 1.00 0 0 0              1400 -100.00 1.00 0 0 0   0 0 0	67 67 67 240	25 255 139 22	25 255 139 22	0 0 0
//10PM 
5 5 5 150 150 150 255 255 255 5 12 15      18 20 23    255 128 0   5 0 0    0.00 0.50 1.00 0 0 0                  1400 -100.00 1.00 0 0 0   0 0 0	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
// 
//////////// EXTRACOLOURS_2 
//Amb           Amb_Obj Dir         Sky top         Sky bot     SunCore     SunCorona   SunSz   SprSz   SprBght Shdw    LightShd    PoleShd FarClp  FogSt   LightOnGround   LowCloudsRGB    BottomCloudRGB  WaterRGBA           Alpha1  RGB1            Alpha2  RGB2        CloudAlpha 
//Midnight 
5 5 5 150 150 150 255 255 255 5 12 15      18 20 23    255 128 0   5 0 0    0.00 0.50 1.00 0 0 0                   1400 -100.00 1.00 0 0 0   3 3 3	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0 
//5AM 
5 5 5 150 150 150 255 255 255 5 12 15      18 20 23    255 128 0	255 0 0	2.00 0.50 1.00 0 0 0                   1400 -100.00 1.00 0 0 0   50 43 36	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
//6AM 
55 55 55 150 150 150 255 255 255 53 98 107 101 65 16   155 155 155	155 120 0   2.00 1.00 1.00 0 0 0                    1400 -100.00 1.00 0 0 0   120 92 88	185 160 160 240	25 255 184 109	25 255 184 109 	0 0 0
//7AM 
175 175 175    175 175 175 175 175 175 38 95 173  118 122 142  155 155 155	155 155 155   1.40 .75 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	145 164 183	145 170 170 240	25 255 211 165	25 255 211 165	0 0 0
//Midday 
175 175 175    175 175 175 175 175 175 55 102 149  90 110 135  155 155 155	155 155 155   1.40 .75 0.00 255 255 255  	1400.00 -100.00 0.00 0 0 0	145 164 183	90 170 170 240	25 255 230 207	25 255 230 207  	0 0 0
//7PM 
175 175 175    175 175 175 175 175 175 80 123 163  132 132 108  155 155 155	155 120 0   2.00 1.00 0.00 255 255 255 	1400.00 -100.00 0.80 0 0 0	110 33 6	50 97 97 240	25 255 184 109	25 255 184 109  	0 0 0
//8PM 
55 55 55 163 163 163 255 255 255 109 142 189 165 155 130 255 128 0   155 0 0 0.00 0.50 1.00 0 0 0              1400 -100.00 1.00 0 0 0   0 0 0	67 67 67 240	25 255 139 22	25 255 139 22	0 0 0
//10PM 
5 5 5 150 150 150 255 255 255 5 12 15      18 20 23    255 128 0   5 0 0    0.00 0.50 1.00 0 0 0                  1400 -100.00 1.00 0 0 0   0 0 0	5 5 5 240	255 77 77 77	255 0 0 0	0 0 0
// 
